Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Concepte,Rang_soroll,Valor
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,65-70 dB,28.53%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,70-75 dB,0.79%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,75-80 dB,0.00%
3,Sants-Montjuïc,16,la Bordeta,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,<40 dB,7.97%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,40-45 dB,23.50%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,45-50 dB,12.63%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,50-55 dB,4.02%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,55-60 dB,14.03%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,60-65 dB,17.07%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,65-70 dB,12.61%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,70-75 dB,8.17%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,75-80 dB,0.00%
3,Sants-Montjuïc,17,Sants - Badal,TRANSIT_D,>=80 dB,0.00%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,<40 dB,8.31%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,40-45 dB,27.09%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,45-50 dB,11.46%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,50-55 dB,9.35%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,55-60 dB,13.58%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,60-65 dB,14.18%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,65-70 dB,9.43%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,70-75 dB,6.60%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,75-80 dB,0.00%
3,Sants-Montjuïc,18,Sants,TRANSIT_D,>=80 dB,0.00%
4,Les Corts,19,les Corts,TRANSIT_D,<40 dB,0.05%
4,Les Corts,19,les Corts,TRANSIT_D,40-45 dB,17.66%
4,Les Corts,19,les Corts,TRANSIT_D,45-50 dB,14.29%
4,Les Corts,19,les Corts,TRANSIT_D,50-55 dB,6.84%
4,Les Corts,19,les Corts,TRANSIT_D,55-60 dB,14.51%
4,Les Corts,19,les Corts,TRANSIT_D,60-65 dB,20.99%
4,Les Corts,19,les Corts,TRANSIT_D,65-70 dB,14.35%
4,Les Corts,19,les Corts,TRANSIT_D,70-75 dB,11.31%
4,Les Corts,19,les Corts,TRANSIT_D,75-80 dB,0.00%
4,Les Corts,19,les Corts,TRANSIT_D,>=80 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,<40 dB,0.78%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,40-45 dB,20.79%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,45-50 dB,12.89%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,50-55 dB,8.15%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,55-60 dB,15.78%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,60-65 dB,20.45%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,65-70 dB,12.68%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,70-75 dB,8.48%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,75-80 dB,0.00%
4,Les Corts,20,la Maternitat i Sant Ramon,TRANSIT_D,>=80 dB,0.00%
4,Les Corts,21,Pedralbes,TRANSIT_D,<40 dB,0.70%
4,Les Corts,21,Pedralbes,TRANSIT_D,40-45 dB,6.65%
4,Les Corts,21,Pedralbes,TRANSIT_D,45-50 dB,11.26%
4,Les Corts,21,Pedralbes,TRANSIT_D,50-55 dB,17.08%
4,Les Corts,21,Pedralbes,TRANSIT_D,55-60 dB,23.17%
4,Les Corts,21,Pedralbes,TRANSIT_D,60-65 dB,23.41%
4,Les Corts,21,Pedralbes,TRANSIT_D,65-70 dB,12.97%
4,Les Corts,21,Pedralbes,TRANSIT_D,70-75 dB,4.76%
4,Les Corts,21,Pedralbes,TRANSIT_D,75-80 dB,0.00%
4,Les Corts,21,Pedralbes,TRANSIT_D,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,<40 dB,29.81%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,40-45 dB,18.36%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,45-50 dB,18.26%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,50-55 dB,12.56%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,55-60 dB,8.60%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,60-65 dB,6.33%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,65-70 dB,5.01%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,70-75 dB,1.07%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",TRANSIT_D,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,<40 dB,3.73%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,40-45 dB,21.47%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,45-50 dB,13.40%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,50-55 dB,15.94%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,55-60 dB,19.94%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,60-65 dB,13.79%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,65-70 dB,9.32%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,70-75 dB,2.39%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,75-80 dB,0.02%
5,Sarrià-Sant Gervasi,23,Sarrià,TRANSIT_D,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,<40 dB,0.55%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,40-45 dB,17.50%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,45-50 dB,18.87%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,50-55 dB,16.24%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,55-60 dB,19.13%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,60-65 dB,12.73%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,65-70 dB,9.87%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,70-75 dB,5.11%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,24,les Tres Torres,TRANSIT_D,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,<40 dB,0.31%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,40-45 dB,16.52%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,45-50 dB,21.38%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,50-55 dB,11.01%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,55-60 dB,15.59%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,60-65 dB,13.26%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,65-70 dB,10.79%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,70-75 dB,11.14%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,75-80 dB,0.00%
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,TRANSIT_D,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,<40 dB,0.09%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,40-45 dB,12.58%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,45-50 dB,24.58%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,50-55 dB,7.03%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,55-60 dB,11.84%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,60-65 dB,15.69%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,65-70 dB,12.05%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,70-75 dB,15.34%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,75-80 dB,0.80%
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TRANSIT_D,>=80 dB,0.00%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,<40 dB,0.47%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,40-45 dB,18.23%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,45-50 dB,23.10%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,50-55 dB,5.93%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,55-60 dB,10.46%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,60-65 dB,16.46%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,65-70 dB,9.50%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,70-75 dB,15.37%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,75-80 dB,0.48%
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TRANSIT_D,>=80 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,<40 dB,2.75%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,40-45 dB,10.16%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,45-50 dB,24.52%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,50-55 dB,13.37%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,55-60 dB,11.81%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,60-65 dB,14.45%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,65-70 dB,14.81%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,70-75 dB,8.13%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,75-80 dB,0.00%
6,Gràcia,28,Vallcarca i els Penitents,TRANSIT_D,>=80 dB,0.00%
6,Gràcia,29,el Coll,TRANSIT_D,<40 dB,4.05%
6,Gràcia,29,el Coll,TRANSIT_D,40-45 dB,18.42%
6,Gràcia,29,el Coll,TRANSIT_D,45-50 dB,13.33%
6,Gràcia,29,el Coll,TRANSIT_D,50-55 dB,7.46%
6,Gràcia,29,el Coll,TRANSIT_D,55-60 dB,18.75%
6,Gràcia,29,el Coll,TRANSIT_D,60-65 dB,13.76%
6,Gràcia,29,el Coll,TRANSIT_D,65-70 dB,14.00%
6,Gràcia,29,el Coll,TRANSIT_D,70-75 dB,10.23%
6,Gràcia,29,el Coll,TRANSIT_D,75-80 dB,0.00%
6,Gràcia,29,el Coll,TRANSIT_D,>=80 dB,0.00%
6,Gràcia,30,la Salut,TRANSIT_D,<40 dB,4.05%
6,Gràcia,30,la Salut,TRANSIT_D,40-45 dB,13.67%
6,Gràcia,30,la Salut,TRANSIT_D,45-50 dB,18.07%
6,Gràcia,30,la Salut,TRANSIT_D,50-55 dB,10.28%
6,Gràcia,30,la Salut,TRANSIT_D,55-60 dB,11.31%
6,Gràcia,30,la Salut,TRANSIT_D,60-65 dB,12.02%
6,Gràcia,30,la Salut,TRANSIT_D,65-70 dB,20.90%
6,Gràcia,30,la Salut,TRANSIT_D,70-75 dB,7.56%
6,Gràcia,30,la Salut,TRANSIT_D,75-80 dB,2.14%
6,Gràcia,30,la Salut,TRANSIT_D,>=80 dB,0.00%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,<40 dB,4.15%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,40-45 dB,30.77%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,45-50 dB,10.00%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,50-55 dB,9.59%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,55-60 dB,13.72%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,60-65 dB,13.55%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,65-70 dB,13.26%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,70-75 dB,4.27%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,75-80 dB,0.69%
6,Gràcia,31,la Vila de Gràcia,TRANSIT_D,>=80 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,<40 dB,0.16%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,40-45 dB,15.78%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,45-50 dB,27.41%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,50-55 dB,4.05%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,55-60 dB,7.95%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,60-65 dB,10.05%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,65-70 dB,22.60%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,70-75 dB,12.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,75-80 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,<40 dB,0.05%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,40-45 dB,16.32%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,45-50 dB,26.26%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,50-55 dB,1.90%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,55-60 dB,5.07%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,60-65 dB,9.73%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,65-70 dB,27.27%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,70-75 dB,13.40%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,<40 dB,22.01%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,40-45 dB,17.44%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,45-50 dB,5.66%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,50-55 dB,9.13%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,55-60 dB,26.64%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,60-65 dB,14.16%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,65-70 dB,4.96%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,70-75 dB,0.00%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,34,Can Baró,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,<40 dB,2.83%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,40-45 dB,27.96%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,45-50 dB,14.01%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,50-55 dB,6.33%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,55-60 dB,17.25%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,60-65 dB,16.25%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,65-70 dB,8.83%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,70-75 dB,6.54%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,<40 dB,8.57%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,40-45 dB,20.59%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,45-50 dB,21.08%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,50-55 dB,20.89%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,55-60 dB,16.36%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,60-65 dB,8.36%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,65-70 dB,2.52%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,70-75 dB,1.63%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,<40 dB,6.45%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,40-45 dB,32.14%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,45-50 dB,6.46%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,50-55 dB,9.27%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,55-60 dB,14.63%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,60-65 dB,13.39%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,65-70 dB,14.82%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,70-75 dB,2.84%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,37,el Carmel,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,<40 dB,0.12%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,40-45 dB,25.68%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,45-50 dB,8.79%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,50-55 dB,9.86%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,55-60 dB,17.93%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,60-65 dB,14.85%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,65-70 dB,22.25%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,70-75 dB,0.52%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,<40 dB,5.74%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,40-45 dB,13.56%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,45-50 dB,20.41%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,50-55 dB,26.83%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,55-60 dB,18.07%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,60-65 dB,12.74%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,65-70 dB,2.58%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,70-75 dB,0.06%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,75-80 dB,0.01%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,<40 dB,7.16%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,40-45 dB,20.17%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,45-50 dB,17.35%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,50-55 dB,22.99%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,55-60 dB,19.55%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,60-65 dB,8.04%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,65-70 dB,3.25%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,70-75 dB,1.49%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,40,Montbau,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,<40 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,40-45 dB,4.09%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,45-50 dB,17.39%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,50-55 dB,30.52%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,55-60 dB,18.25%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,60-65 dB,19.72%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,65-70 dB,5.47%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,70-75 dB,1.50%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,75-80 dB,3.06%
7,Horta-Guinardó,41,la Vall d'Hebron,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,<40 dB,0.00%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,40-45 dB,7.36%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,45-50 dB,23.90%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,50-55 dB,29.13%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,55-60 dB,15.06%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,60-65 dB,10.31%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,65-70 dB,4.09%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,70-75 dB,10.15%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,75-80 dB,0.00%
7,Horta-Guinardó,42,la Clota,TRANSIT_D,>=80 dB,0.00%
7,Horta-Guinardó,43,Horta,TRANSIT_D,<40 dB,5.10%
7,Horta-Guinardó,43,Horta,TRANSIT_D,40-45 dB,25.08%
7,Horta-Guinardó,43,Horta,TRANSIT_D,45-50 dB,16.61%
7,Horta-Guinardó,43,Horta,TRANSIT_D,50-55 dB,13.31%
7,Horta-Guinardó,43,Horta,TRANSIT_D,55-60 dB,14.41%
7,Horta-Guinardó,43,Horta,TRANSIT_D,60-65 dB,15.66%
7,Horta-Guinardó,43,Horta,TRANSIT_D,65-70 dB,7.22%
7,Horta-Guinardó,43,Horta,TRANSIT_D,70-75 dB,2.59%
7,Horta-Guinardó,43,Horta,TRANSIT_D,75-80 dB,0.02%
7,Horta-Guinardó,43,Horta,TRANSIT_D,>=80 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,<40 dB,0.16%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,40-45 dB,21.24%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,45-50 dB,18.12%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,50-55 dB,6.41%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,55-60 dB,10.54%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,60-65 dB,16.94%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,65-70 dB,18.16%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,70-75 dB,8.43%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,75-80 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TRANSIT_D,>=80 dB,0.00%
8,Nou Barris,45,Porta,TRANSIT_D,<40 dB,0.84%
8,Nou Barris,45,Porta,TRANSIT_D,40-45 dB,23.83%
8,Nou Barris,45,Porta,TRANSIT_D,45-50 dB,11.82%
8,Nou Barris,45,Porta,TRANSIT_D,50-55 dB,10.81%
8,Nou Barris,45,Porta,TRANSIT_D,55-60 dB,21.53%
8,Nou Barris,45,Porta,TRANSIT_D,60-65 dB,16.59%
8,Nou Barris,45,Porta,TRANSIT_D,65-70 dB,12.11%
8,Nou Barris,45,Porta,TRANSIT_D,70-75 dB,2.47%
8,Nou Barris,45,Porta,TRANSIT_D,75-80 dB,0.00%
8,Nou Barris,45,Porta,TRANSIT_D,>=80 dB,0.00%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,<40 dB,16.77%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,40-45 dB,15.26%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,45-50 dB,14.61%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,50-55 dB,9.74%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,55-60 dB,27.27%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,60-65 dB,9.37%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,65-70 dB,6.98%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,70-75 dB,0.00%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,75-80 dB,0.00%
8,Nou Barris,46,el Turó de la Peira,TRANSIT_D,>=80 dB,0.00%
8,Nou Barris,47,Can Peguera,TRANSIT_D,<40 dB,4.93%
8,Nou Barris,47,Can Peguera,TRANSIT_D,40-45 dB,9.67%
8,Nou Barris,47,Can Peguera,TRANSIT_D,45-50 dB,27.45%
8,Nou Barris,47,Can Peguera,TRANSIT_D,50-55 dB,24.81%
8,Nou Barris,47,Can Peguera,TRANSIT_D,55-60 dB,18.63%
8,Nou Barris,47,Can Peguera,TRANSIT_D,60-65 dB,11.02%
8,Nou Barris,47,Can Peguera,TRANSIT_D,65-70 dB,3.49%
8,Nou Barris,47,Can Peguera,TRANSIT_D,70-75 dB,0.00%
8,Nou Barris,47,Can Peguera,TRANSIT_D,75-80 dB,0.00%
8,Nou Barris,47,Can Peguera,TRANSIT_D,>=80 dB,0.00%
8,Nou Barris,48,la Guineueta,TRANSIT_D,<40 dB,1.05%
8,Nou Barris,48,la Guineueta,TRANSIT_D,40-45 dB,13.86%
8,Nou Barris,48,la Guineueta,TRANSIT_D,45-50 dB,19.60%
